text,label,error_type,confidence,variability,correctness,forgetfulness,category
На улице не идет дождя.,0,Semantics,0.7765652345759528,0.31051875505421894,6.0,0.0,ambiguous
"Я имею книгу, чтобы читать.",0,Semantics,0.7765814321381705,0.30659054344106434,6.0,0.0,ambiguous
"Лишь только мы принесли пиво, как вы — рыбу.",1,0,0.7767244321959359,0.14001205241582526,6.0,1.0,ambiguous
Мысли отказываются остановиться на всяком предмете.,0,Semantics,0.7767841560500008,0.2939762956652292,5.0,0.0,ambiguous
"Провалитесь они, эти книги!",0,Semantics,0.7770358898809978,0.3328190949168903,5.0,0.0,ambiguous
Память ему как мученика придет в день смерти 19 июля.,0,Syntax,0.7771023213863373,0.27787945428181476,6.0,0.0,ambiguous
"Кто писал ""Войну и мир""?",0,Semantics,0.7771744025605065,0.2994426285073434,5.0,0.0,ambiguous
Ты когда-нибудь ехал в город на телеге?,1,0,0.7771800926753453,0.17755474378039499,6.0,1.0,ambiguous
Brexit продемонстрировал высокую степень выраженности метастазов рака кожи и молочной железы.,0,Hallucination,0.7772627643176487,0.34059358831846304,5.0,0.0,ambiguous
"Нить, и шар всплыл, оборвалась.",0,Syntax,0.7773421811206,0.32533658267393806,5.0,0.0,ambiguous
Я своими близорукими глазами и то заметил.,0,Semantics,0.7773978923048291,0.23370930882361007,5.0,0.0,ambiguous
Весь день он с радостью был в горах.,0,Semantics,0.7775436150176185,0.3273645959408873,5.0,0.0,ambiguous
"Петя сказал, что стоять там холодно, и это действительно оказалось холодно.",0,Semantics,0.7777494745595115,0.3286777902804733,5.0,0.0,ambiguous
"Я хочу, чтобы в комнате был виден беспорядок, все стоит вверх дном.",0,Syntax,0.7777808691774096,0.3126527506044917,5.0,0.0,ambiguous
Следствие о циклической группе тоже циклична.,0,Hallucination,0.7778787304248128,0.309487452046017,6.0,0.0,ambiguous
В феврале 1866 года в долине реки Кудако в Кубанской области образовалась первая в стране нефтяная фонтана.,0,Syntax,0.7779472981180463,0.28200555999222593,6.0,0.0,ambiguous
"Едва Степан Трофимович остановился и пригляделся к скользившим белым облачкам по небу, как вдруг услышал лёгкий шорох.",0,Syntax,0.7781737531934466,0.32688837099326656,5.0,0.0,ambiguous
Девушек на сцене не пело.,0,Semantics,0.7785014297280993,0.3138811716661389,5.0,0.0,ambiguous
"Я и раньше любил литературу, но сейчас она мой любимый предмет.",0,Semantics,0.7785884546382087,0.34334494339418475,5.0,0.0,ambiguous
"Ей подумалось, что так её отражение выглядит более красивее обычного – лицо стало круглее, не такое худое и хмурое.",0,Morphology,0.7786319575139454,0.3343310121797954,5.0,0.0,ambiguous
"Первый огонек блеснул вдали, на противоположной горе, в одиноком домике близ шлагбаума.",1,0,0.779138058423996,0.2615278625346476,6.0,1.0,ambiguous
"Когда в разгар лета горожанам хочется убежать из каменных джунглей, кто-то из них колдует над мангалом, а кто-то добрался до диких цветов.",0,Syntax,0.7792619530643735,0.28693546689717625,6.0,0.0,ambiguous
Она стояла у брата.,0,Semantics,0.7794068285397121,0.3365224547847686,5.0,0.0,ambiguous
Он промахнулся кулаком мне в лицо.,0,Syntax,0.7794205035482135,0.3160942002783303,5.0,0.0,ambiguous
"Я вижу здесь больших деревьев и слышу, как повсюду раздаются веселые голоса ребят и их задорный смех.",0,Syntax,0.7794620522430965,0.25631918134765413,5.0,0.0,ambiguous
"Просто ляжете на траву, закройте глаза и почувствуйте, что происходит внутри.",0,Morphology,0.7796597863946643,0.3319451674862319,5.0,0.0,ambiguous
У меня написался диплом.,0,Semantics,0.7798531864370618,0.2711199435285202,6.0,0.0,ambiguous
"Он думает, что слушатели, наверное, устали.",0,Semantics,0.7800275938851493,0.3386413164009435,5.0,0.0,ambiguous
"Маша только мало того что на пять минут опоздала, еще и сделала прекрасный доклад.",0,Syntax,0.780352520091193,0.2659864220768663,5.0,0.0,ambiguous
Он страшно был в отчаянии.,0,Semantics,0.7804957330226898,0.3232979449193385,5.0,0.0,ambiguous
"Каждое утро мимо нас по коридору проносили большие термоса и корзинки с провиантом для наркома на случай, если он в обеденное время окажется здесь.",0,Morphology,0.7806057035923004,0.29085577071163193,5.0,0.0,ambiguous
"Появление новой яркой звезды на небосклоне всегда привлекало внимание людей, и такие события часто попали в древние летописи.",0,Syntax,0.7807263710669109,0.3356271004476652,5.0,0.0,ambiguous
Он показался в назначенный срок.,0,Semantics,0.7808035952704293,0.2826786472524739,6.0,0.0,ambiguous
"Было бы неверно думать, что человек может попитаться исключительно салатами, мясом, семенами или зёрнами.",0,Semantics,0.7809199137347085,0.2679986768488237,5.0,0.0,ambiguous
Заказ будет аннулирован по истечению срока хранения.,0,Syntax,0.7813953810504505,0.3279531303664209,5.0,0.0,ambiguous
"Он назначил отъезд на время 20 августа, и в назначенный час императорский поезд тронулся к границе.",0,Semantics,0.7815991469791957,0.27104860203423914,6.0,0.0,ambiguous
Колонизаторы сводят под корень — на топливо — почти все леса и устроили на их месте пастбища.,0,Syntax,0.7819022962025234,0.3006998611844325,5.0,0.0,ambiguous
Он сломлен уже года три.,0,Semantics,0.7819569430180958,0.32015833634756924,5.0,0.0,ambiguous
"Это аварийную посадку на Восточном побережье назвала компания, которая задержала людей.",0,Syntax,0.7821610867977142,0.29145848861491275,5.0,0.0,ambiguous
"Брюсов на чердаке своего дома учился стрелять из револьвера, если забастовщики придут грабить.",0,Syntax,0.7823388831956046,0.29884977164421117,6.0,0.0,ambiguous
"Я бежала, как бежит собака. .",0,Syntax,0.7823640257120132,0.3236049276187327,5.0,0.0,ambiguous
Унас был важный разговор с пяти до семи.,1,0,0.783167438847678,0.248255238232967,5.0,1.0,ambiguous
"Поскольку очень нужно ему в очереди стоять, у тебя ничего не выйдет.",0,Semantics,0.7838635742664337,0.3061203390780164,5.0,0.0,ambiguous
